yyyymm,price,d12,e12,ret,retx,AAA,BAA,lty,ltr,corpr,tbl,Rfree,d/p,d/y,e/p,d/e,b/m,tms,dfy,dfr,infl,eqis,ntis,svar,cay,i/k,csp,pce,vp,impvar,vrp,govik,lzrt,skew,crdstd,ogap,wtexas,accrul,cfacc,sntm,ndrbl,skvw,tail,fbm,dtoy,dtoat,ygap,rdsp,rsvix,gpce,gip,tchi,house,avgcor,shtint,disag
191012,9.05,0.47,0.73,,,,,,,,,0.003698181020805343,0.05193370165745856,0.05048335123523093,0.08066298342541435,0.6438356164383562,,,,,,,,0.0006830646460600002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191101,9.27,0.47,0.7183,,,,,,,,,0.003078319415058597,0.05070118662351672,0.05193370165745856,0.07748651564185546,0.6543227063900876,,,,,,,,0.00056673546969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191102,9.43,0.47,0.7067,,,,,,,,,0.0025839059914272637,0.04984093319194061,0.05070118662351672,0.07494167550371156,0.6650629687278902,,,,,,,,0.0006225479503599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191103,9.32,0.47,0.695,,,,,,,,,0.002635561125239492,0.05042918454935622,0.04984093319194061,0.07457081545064377,0.6762589928057554,,,,,,,,0.0006389758539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191104,9.28,0.47,0.6833,,,,,,,,,0.002517492247954398,0.050646551724137935,0.05042918454935622,0.07363146551724138,0.6878384311429825,,,,,,,,0.0002818355837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191105,9.48,0.47,0.6717,,,,,,,,,0.0023330096271964376,0.049578059071729956,0.050646551724137935,0.07085443037974683,0.6997171356260236,,,,,,,,0.00063220533713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191106,9.67,0.47,0.66,,,,,,,,,0.0023108717127054827,0.048603929679420885,0.049578059071729956,0.06825232678386764,0.712121212121212,,,,,,,,0.00029245623851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191107,9.63,0.47,0.6483,,,,,,,,,0.002355147541687393,0.04880581516095534,0.048603929679420885,0.0673208722741433,0.7249730063242326,,,,,,,,0.00031949161184999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191108,9.17,0.47,0.6367,,,,,,,,,0.002428940589990577,0.05125408942202835,0.04880581516095534,0.06943293347873501,0.7381812470551279,,,,,,,,0.0013782882459300002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191109,8.67,0.47,0.625,,,,,,,,,0.002731492088033632,0.05420991926182237,0.05125408942202835,0.07208765859284891,0.752,,,,,,,,0.00104690417499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191110,8.72,0.47,0.6133,,,,,,,,,0.002982388452264458,0.053899082568807336,0.05420991926182237,0.07033256880733944,0.7663459970650579,,,,,,,,0.00052626183978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191111,9.07,0.47,0.6017,,,,,,,,,0.002856940270149045,0.05181918412348401,0.053899082568807336,0.06633958103638368,0.7811201595479474,,,,,,,,0.00105786792299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191112,9.11,0.47,0.59,,,,,,,,,0.0025470094672756715,0.05159165751920966,0.05181918412348401,0.06476399560922064,0.7966101694915254,,,,,,,,0.00042000353838000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191201,9.12,0.4708,0.5992,,,,,,,,,0.0030488021957373237,0.05162280701754386,0.0516794731064764,0.06570175438596491,0.7857142857142858,,,,,,,,0.00048237880149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191202,9.04,0.4717,0.6083,,,,,,,,,0.002517492247954398,0.05217920353982301,0.05172149122807018,0.06728982300884956,0.7754397501232945,,,,,,,,0.00016108618663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191203,9.3,0.4725,0.6175,,,,,,,,,0.002406802675499622,0.05080645161290322,0.05226769911504425,0.06639784946236559,0.7651821862348177,,,,,,,,0.00041378410728000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191204,9.59,0.4733,0.6267,,,,,,,,,0.002731492088033632,0.04935349322210636,0.05089247311827957,0.06534932221063608,0.755225785862454,,,,,,,,0.00052669082424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191205,9.58,0.4742,0.6358,,,,,,,,,0.0026945955638820397,0.049498956158663884,0.049447340980187694,0.06636743215031315,0.7458320226486316,,,,,,,,0.00075402081896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191206,9.58,0.475,0.645,,,,,,,,,0.002731492088033632,0.049582463465553235,0.049582463465553235,0.06732776617954071,0.7364341085271318,,,,,,,,0.00044159244834000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191207,9.59,0.4758,0.6542,,,,,,,,,0.002591285296257582,0.049614181438998955,0.049665970772442586,0.06821689259645464,0.7273005197187404,,,,,,,,0.0005500493178199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191208,9.81,0.4767,0.6633,,,,,,,,,0.0029750091474341385,0.048593272171253823,0.0497080291970803,0.06761467889908257,0.7186793306196292,,,,,,,,0.00033223570667999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191209,9.86,0.4775,0.6725,,,,,,,,,0.003329215779289423,0.048427991886409734,0.048674821610601424,0.06820486815415822,0.7100371747211895,,,,,,,,0.00042973458493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191210,9.84,0.4783,0.6817,,,,,,,,,0.003742456849787253,0.04860772357723577,0.048509127789046654,0.06927845528455284,0.7016282822355875,,,,,,,,0.0007144112741399998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191211,9.73,0.4792,0.6908,,,,,,,,,0.0040154911285090345,0.049249743062692704,0.04869918699186992,0.07099691675231243,0.6936884771279677,,,,,,,,0.00074583069574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191212,9.38,0.48,0.7,,,,,,,,,0.003860525727072348,0.05117270788912579,0.04933196300102775,0.07462686567164178,0.6857142857142857,,,,,,,,0.0009024807296700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191301,9.3,0.48,0.6942,,,,,,,,,0.0040671462623212635,0.051612903225806445,0.05117270788912579,0.07464516129032257,0.6914433880726015,,,,,,,,0.00120075390792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191302,8.97,0.48,0.6883,,,,,,,,,0.0031890089875133724,0.05351170568561872,0.051612903225806445,0.07673355629877368,0.6973703327037628,,,,,0.0,,,0.00075332561745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191303,8.8,0.48,0.6825,,,,,,,,,0.0032554227309862386,0.054545454545454536,0.05351170568561872,0.07755681818181817,0.7032967032967032,,,,,0.0,,,0.0007565929602999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191304,8.79,0.48,0.6767,,,,,,,,,0.0038900429463936213,0.05460750853242321,0.054545454545454536,0.07698521046643914,0.7093246638096645,,,,,0.0,,,0.00072407459204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191305,8.55,0.48,0.6708,,,,,,,,,0.0037129396304659795,0.05614035087719298,0.05460750853242321,0.07845614035087718,0.7155635062611807,,,,,-0.010204081632653184,,,0.0005819011839600002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191306,8.12,0.48,0.665,,,,,,,,,0.0035874914483505667,0.05911330049261084,0.05614035087719298,0.08189655172413794,0.7218045112781954,,,,,0.01030927835051565,,,0.0026204890637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191307,8.23,0.48,0.6592,,,,,,,,,0.003978594604357442,0.058323207776427695,0.05911330049261084,0.08009720534629404,0.7281553398058253,,,,,0.010204081632652962,,,0.00055587762969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191308,8.45,0.48,0.6533,,,,,,,,,0.004096663481642537,0.056804733727810655,0.058323207776427695,0.07731360946745562,0.7347313638450941,,,,,0.0,,,0.0005558541033200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191309,8.53,0.48,0.6475,,,,,,,,,0.0040671462623212635,0.05627198124267292,0.056804733727810655,0.07590855803048066,0.7413127413127413,,,,,0.010101010101010166,,,0.00067673025646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191310,8.26,0.48,0.6417,,,,,,,,,0.003926939470545214,0.05811138014527845,0.05627198124267292,0.07768765133171913,0.7480130902290789,,,,,0.0,,,0.0010866135525999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191311,8.05,0.48,0.6358,,,,,,,,,0.003816249898090438,0.059627329192546576,0.05811138014527845,0.07898136645962732,0.7549543881723811,,,,,0.010000000000000009,,,0.00045064284555000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191312,8.04,0.48,0.63,,,,,,,,,0.003742456849787253,0.05970149253731344,0.059627329192546576,0.07835820895522388,0.7619047619047619,,,,,-0.00990099009900991,,,0.0007124876931000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191401,8.37,0.475,0.6208,,,,,,,,,0.0038383878125813936,0.05675029868578256,0.05907960199004975,0.07416965352449224,0.7651417525773195,,,,,0.0,,,0.00073060859864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191402,8.48,0.47,0.6117,,,,,,,,,0.002982388452264458,0.05542452830188679,0.056152927120669056,0.07213443396226416,0.7683504986104299,,,,,-0.010000000000000009,,,0.00040463250620999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191403,8.32,0.465,0.6025,,,,,,,,,0.0024805957238028063,0.05588942307692308,0.05483490566037736,0.07241586538461539,0.7717842323651453,,,,,0.0,,,0.0006693024678400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191404,8.12,0.46,0.5933,,,,,,,,,0.002473216418972487,0.056650246305418726,0.055288461538461536,0.0730665024630542,0.7753244564301365,,,,,-0.010101010101010055,,,0.00084835642289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191405,8.17,0.455,0.5842,,,,,,,,,0.0023994233706693038,0.05569155446756426,0.0560344827586207,0.07150550795593635,0.7788428620335501,,,,,0.010204081632652962,,,0.0005425669255900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191406,8.13,0.45,0.575,,,,,,,,,0.002502733638293761,0.05535055350553505,0.05507955936352509,0.07072570725707256,0.782608695652174,,,,,0.0,,,0.0006419687818199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191407,7.68,0.445,0.5658,,,,,,,,,0.002487975028633124,0.057942708333333336,0.05473554735547355,0.073671875,0.7864969954047367,,,,,0.010101010101010166,,,0.00517711463983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191408,7.68,0.44,0.5567,,,,,,,,,0.0029159747087915923,0.05729166666666667,0.05729166666666667,0.07248697916666666,0.7903718340219149,,,,,0.020000000000000018,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191409,7.68,0.435,0.5475,,,,,,,,,0.004318042626552089,0.056640625,0.056640625,0.0712890625,0.7945205479452055,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191410,7.68,0.43,0.5383,,,,,,,,,0.004583697600443552,0.055989583333333336,0.055989583333333336,0.07009114583333334,0.7988110718929965,,,,,-0.009803921568627416,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191411,7.68,0.425,0.5292,,,,,,,,,0.004391835674855273,0.055338541666666664,0.055338541666666664,0.06890625,0.8030990173847317,,,,,0.00990099009900991,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191412,7.35,0.42,0.52,,,,,,,,,0.003698181020805343,0.05714285714285714,0.0546875,0.0707482993197279,0.8076923076923076,,,,,-0.009803921568627416,,,0.0025860082099700005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191501,7.48,0.4208,0.55,,,,,,,,,0.002849560965318726,0.056256684491978605,0.05725170068027211,0.07352941176470588,0.765090909090909,,,,,0.0,,,0.0014435327534400003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191502,7.38,0.4217,0.58,,,,,,,,,0.0024805957238028063,0.0571409214092141,0.05637700534759358,0.07859078590785908,0.7270689655172414,,,,,-0.00990099009900991,,,0.00079921051702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191503,7.57,0.4225,0.61,,,,,,,,,0.002406802675499622,0.05581241743725231,0.05724932249322493,0.08058124174372523,0.6926229508196722,,,,,-0.010000000000000009,,,0.00082115444621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191504,8.14,0.4233,0.64,,,,,,,,,0.0021337683967778405,0.052002457002457,0.05591809775429326,0.07862407862407862,0.66140625,,,,,0.010101010101010166,,,0.00169509751867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191505,7.95,0.4242,0.67,,,,,,,,,0.0023403889320267562,0.05335849056603774,0.052113022113022114,0.08427672955974844,0.6331343283582089,,,,,0.010000000000000009,,,0.004928580885120001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191506,8.04,0.425,0.7,,,,,,,,,0.002384664761008667,0.05286069651741294,0.05345911949685534,0.08706467661691543,0.6071428571428572,,,,,0.0,,,0.0016801798853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191507,8.01,0.4258,0.73,,,,,,,,,0.0023330096271964376,0.05315855181023721,0.05296019900497513,0.09113607990012484,0.5832876712328767,,,,,0.0,,,0.00125366067737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191508,8.35,0.4267,0.76,,,,,,,,,0.002037837433983701,0.05110179640718563,0.053270911360799006,0.09101796407185629,0.5614473684210527,,,,,0.0,,,0.0018115193545599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191509,8.66,0.4275,0.79,,,,,,,,,0.002244457969232617,0.049364896073903,0.05119760479041916,0.09122401847575058,0.5411392405063291,,,,,0.0,,,0.0009375170270400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191510,9.14,0.4283,0.82,,,,,,,,,0.0020599753484746566,0.04685995623632385,0.04945727482678984,0.08971553610503281,0.5223170731707317,,,,,0.00990099009900991,,,0.0015525521062500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191511,9.46,0.4292,0.85,,,,,,,,,0.0020156995194927463,0.04536997885835095,0.04695842450765864,0.08985200845665961,0.5049411764705882,,,,,0.009803921568627638,,,0.00099120993851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191512,9.48,0.43,0.88,,,,,,,,,0.0018459755083954233,0.04535864978902953,0.04545454545454545,0.09282700421940927,0.48863636363636365,,,,,0.0,,,0.00119072799731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191601,9.33,0.4408,0.9342,,,,,,,,,0.0019197685566986068,0.0472454448017149,0.04649789029535865,0.10012861736334405,0.47184757011346606,,,,,0.009708737864077666,,,0.0013879740504000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191602,9.2,0.4517,0.9883,,,,,,,,,0.0019419064711895622,0.04909782608695652,0.048413719185423365,0.10742391304347826,0.4570474552261459,,,,,0.0,,,0.00112416080554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191603,9.17,0.4625,1.042,,,,,,,,,0.0019419064711895622,0.05043620501635769,0.05027173913043479,0.11363140676117776,0.44385796545105566,,,,,0.009615384615384581,,,0.00079426765843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191604,9.07,0.4733,1.097,,,,,,,,,0.0019419064711895622,0.052183020948180815,0.05161395856052345,0.12094818081587651,0.43144940747493166,,,,,0.00952380952380949,,,0.00186759363084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191605,9.27,0.4842,1.151,,,,,,,,,0.0019419064711895622,0.05223300970873787,0.05338478500551268,0.12416396979503777,0.4206776715899218,,,,,0.00943396226415083,,,0.00101906020452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191606,9.36,0.495,1.205,,,,,,,,,0.0019419064711895622,0.052884615384615384,0.05339805825242719,0.12873931623931625,0.4107883817427386,,,,,0.009345794392523477,,,0.0011107019991199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191607,9.23,0.5058,1.259,,,,,,,,,0.0023108717127054827,0.05479956663055255,0.05403846153846154,0.13640303358613215,0.40174741858617957,,,,,0.0,,,0.00053263115259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191608,9.3,0.5167,1.313,,,,,,,,,0.002569147381766627,0.05555913978494624,0.055980498374864573,0.14118279569892472,0.39352627570449356,,,,,0.0092592592592593,,,0.0010064438507100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191609,9.68,0.5275,1.368,,,,,,,,,0.002384664761008667,0.05449380165289256,0.05672043010752687,0.14132231404958678,0.38559941520467833,,,,,0.0183486238532109,,,0.0007633004997899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191610,9.98,0.5383,1.422,,,,,,,,,0.0021337683967778405,0.053937875751503,0.055609504132231403,0.14248496993987975,0.3785513361462729,,,,,0.018018018018018056,,,0.0016309215576700003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191611,10.21,0.5492,1.476,,,,,,,,,0.0021337683967778405,0.053790401567091084,0.05503006012024048,0.144564152791381,0.3720867208672087,,,,,0.017699115044247815,,,0.0008132161339100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191612,9.8,0.56,1.53,,,,,,,,,0.0022149407499113434,0.05714285714285714,0.05484818805093046,0.15612244897959182,0.36601307189542487,,,,,0.008695652173912993,,,0.005782202750740001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191701,9.57,0.5708,1.509,,,,,,,,,0.0025248715527847166,0.05964472309299895,0.05824489795918367,0.15768025078369904,0.37826375082836317,,,,,0.008620689655172376,,,0.0015012328714900005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191702,9.03,0.5817,1.488,,,,,,,,,0.0022592165788932537,0.0644186046511628,0.06078369905956112,0.1647840531561462,0.3909274193548387,,,,,0.025641025641025772,,,0.004515917336769999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191703,9.31,0.5925,1.468,,,,,,,,,0.0026576990397304476,0.06364124597207305,0.06561461794019935,0.1576799140708915,0.4036103542234333,,,,,0.0,,,0.0014594274297400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191704,9.17,0.6033,1.447,,,,,,,,,0.002679836954221403,0.06579062159214831,0.06480128893662727,0.15779716466739369,0.41693158258465784,,,,,0.050000000000000044,,,0.0015206150436500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191705,8.86,0.6142,1.426,,,,,,,,,0.0027979058315064976,0.06932279909706546,0.066979280261723,0.16094808126410837,0.4307152875175316,,,,,0.01587301587301604,,,0.0019228125011499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191706,9.04,0.625,1.405,,,,,,,,,0.0032037675971740096,0.06913716814159293,0.07054176072234764,0.1554203539823009,0.44483985765124556,,,,,0.015625,,,0.00084274693971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191707,8.79,0.6358,1.384,,,,,,,,,0.003329215779289423,0.07233219567690559,0.07033185840707966,0.15745164960182026,0.4593930635838151,,,,,-0.01538461538461533,,,0.0009443729501599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191708,8.53,0.6467,1.363,,,,,,,,,0.0030930780247192336,0.07581477139507621,0.0735722411831627,0.15978898007033998,0.474468085106383,,,,,0.015625,,,0.00136556971137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191709,8.12,0.6575,1.343,,,,,,,,,0.0031742503778527365,0.08097290640394089,0.07708089097303635,0.16539408866995076,0.48957557706626953,,,,,0.023076923076923217,,,0.0029344195462700003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191710,7.68,0.6683,1.322,,,,,,,,,0.003462043266235154,0.08701822916666667,0.08230295566502464,0.17213541666666668,0.5055219364599092,,,,,0.015037593984962294,,,0.00413106024438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191711,7.04,0.6792,1.301,,,,,,,,,0.003609629362841522,0.09647727272727273,0.0884375,0.18480113636363635,0.5220599538816295,,,,,0.0,,,0.0055457055413300005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191712,6.8,0.69,1.28,,,,,,,,,0.003653905191823433,0.10147058823529412,0.09801136363636363,0.18823529411764706,0.5390625,,,,,0.014814814814814836,,,0.00887768747601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191801,7.21,0.68,1.256,,,,,,,,,0.003698181020805343,0.09431345353675452,0.1,0.17420249653259362,0.5414012738853503,,,,,0.021897810218978186,,,0.00228545254134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191802,7.43,0.67,1.232,,,,,,,,,0.0037498361546175717,0.09017496635262451,0.09292649098474341,0.165814266487214,0.5438311688311689,,,,,0.0071428571428571175,,,0.00105697225419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191803,7.28,0.66,1.208,,,,,,,,,0.003831008507751074,0.09065934065934066,0.08882907133243607,0.16593406593406593,0.5463576158940397,,,,,-0.007092198581560294,,,0.0013539408360600002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191804,7.21,0.65,1.183,,,,,,,,,0.003978594604357442,0.09015256588072122,0.08928571428571429,0.16407766990291264,0.5494505494505495,,,,,0.014285714285714235,,,0.0011309040160100003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191805,7.44,0.64,1.159,,,,,,,,,0.004000732518848398,0.08602150537634408,0.08876560332871013,0.1557795698924731,0.5522001725625539,,,,,0.021126760563380254,,,0.0014640576146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191806,7.45,0.63,1.135,,,,,,,,,0.003978594604357442,0.08456375838926174,0.0846774193548387,0.1523489932885906,0.5550660792951542,,,,,0.01379310344827589,,,0.0005524910789800002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191807,7.51,0.62,1.111,,,,,,,,,0.003978594604357442,0.08255659121171771,0.08322147651006712,0.14793608521970705,0.558055805580558,,,,,0.027210884353741527,,,0.0007401048668100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191808,7.58,0.61,1.087,,,,,,,,,0.003978594604357442,0.08047493403693931,0.08122503328894808,0.1434036939313984,0.5611775528978841,,,,,0.019867549668874274,,,0.00040993225191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191809,7.54,0.6,1.063,,,,,,,,,0.0040228704333393536,0.07957559681697612,0.07915567282321899,0.1409814323607427,0.5644402634054563,,,,,0.01948051948051943,,,0.0009023852651000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191810,7.86,0.59,1.038,,,,,,,,,0.0040671462623212635,0.07506361323155215,0.07824933687002653,0.13206106870229006,0.5684007707129094,,,,,0.019108280254777066,,,0.0019907847605399997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191811,8.06,0.58,1.014,,,,,,,,,0.0040671462623212635,0.07196029776674936,0.0737913486005089,0.12580645161290321,0.5719921104536488,,,,,0.018750000000000044,,,0.00238493188121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191812,7.9,0.57,0.99,,,,,,,,,0.004045008347830308,0.07215189873417721,0.07071960297766748,0.12531645569620253,0.5757575757575757,,,,,0.012269938650306678,,,0.0010893005967099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191901,7.85,0.5667,0.985,,,0.0535,0.0712,0.0463,,,,0.003926939470545214,0.07219108280254777,0.07173417721518986,0.12547770700636943,0.5753299492385787,,,0.0177,,0.0,,,0.00076581854938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191902,7.88,0.5633,0.98,,,0.0535,0.07200000000000001,0.047,,,,0.0035136984000473824,0.07148477157360407,0.0717579617834395,0.12436548223350254,0.574795918367347,,,0.01850000000000001,,-0.018181818181818188,,,0.0006462952216999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191903,8.12,0.56,0.975,,,0.053899999999999997,0.07150000000000001,0.0473,,,,0.003462043266235154,0.06896551724137932,0.07106598984771574,0.12007389162561577,0.5743589743589744,,,0.01760000000000001,,0.012345679012345734,,,0.00115899434378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191904,8.39,0.5567,0.97,,,0.054400000000000004,0.0723,0.0472,,,,0.003609629362841522,0.06635280095351609,0.06855911330049261,0.11561382598331346,0.5739175257731959,,,0.0179,,0.018292682926829285,,,0.0005361946776099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191905,8.97,0.5533,0.965,,,0.053899999999999997,0.0709,0.0467,,,,0.003609629362841522,0.061683389074693416,0.06594755661501787,0.10758082497212931,0.5733678756476684,,,0.017000000000000008,,0.011976047904191489,,,0.00118942732151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191906,9.21,0.55,0.96,,,0.054000000000000006,0.0704,0.046900000000000004,,,,0.003609629362841522,0.05971769815418024,0.06131549609810479,0.10423452768729641,0.5729166666666667,,,0.016399999999999998,,0.0,,,0.00303742671298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191907,9.51,0.5467,0.955,,,0.054400000000000004,0.0706,0.0472,,,,0.0037203189352962985,0.05748685594111461,0.05935939196525515,0.10042060988433228,0.5724607329842932,,,0.016199999999999992,,0.029585798816567976,,,0.0014470144219700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191908,8.87,0.5433,0.95,,,0.0556,0.0713,0.0478,,,,0.0036465258869931142,0.061251409244644874,0.05712933753943218,0.10710259301014656,0.5718947368421053,,,0.015700000000000006,,0.017241379310344973,,,0.0060892955767700005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191909,9.01,0.54,0.945,,,0.055999999999999994,0.0727,0.0473,,,,0.003609629362841522,0.059933407325194234,0.06087936865839911,0.1048834628190899,0.5714285714285715,,,0.016700000000000007,,0.005649717514124353,,,0.0012335901182100003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191910,9.47,0.5367,0.94,,,0.0554,0.07339999999999999,0.0471,,,,0.003609629362841522,0.05667370644139387,0.05956714761376248,0.09926082365364307,0.5709574468085106,,,0.017999999999999995,,0.016853932584269593,,,0.0020168627634799996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191911,9.19,0.5333,0.935,,,0.056600000000000004,0.0754,0.0481,,,,0.003609629362841522,0.05803046789989119,0.05631467793030623,0.10174102285092493,0.5703743315508021,,,0.01879999999999999,,0.022099447513812098,,,0.00391999744258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191912,8.92,0.53,0.93,,,0.057300000000000004,0.07769999999999999,0.049,,,,0.003698181020805343,0.0594170403587444,0.05767138193688793,0.10426008968609866,0.5698924731182796,,,0.020399999999999988,,0.021621621621621623,,,0.002499875151549999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192001,8.83,0.5283,0.9192,,,0.0575,0.07780000000000001,0.0493,,,0.045,0.003978594604357442,0.059830124575311436,0.059226457399103136,0.10409966024915063,0.5747389033942558,,0.004299999999999998,0.020300000000000006,,0.021164021164021385,,,0.0013557095427400004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
